Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Temporada,full_name,id
261.0,Treveon Graham,26.0,MIN,SF,33.0,20.0,663.0,6.0,0.447,0.474,0.211,4.5,11.7,8.0,6.1,1.2,0.3,9.0,13.1,-0.3,0.3,0.1,0.004,-5.0,-0.8,-5.8,-0.6,,grahatr01,2019,Treveon Graham,1626203.0
261.0,Treveon Graham,26.0,ATL,SF,22.0,0.0,266.0,8.0,0.478,0.552,0.284,8.8,11.5,10.1,7.6,1.2,1.3,11.7,13.3,0.0,0.1,0.1,0.022,-3.3,-1.7,-5.0,-0.2,,grahatr01,2019,Treveon Graham,1626203.0
269.0,Michael Porter Jr.,21.0,DEN,SF,55.0,8.0,903.0,19.8,0.617,0.384,0.188,8.2,23.9,16.1,7.9,1.5,2.6,10.6,22.3,1.8,1.1,2.9,0.154,2.4,-0.8,1.5,0.8,,portemi01,2019,Michael Porter Jr.,1629008.0
271.0,Hamidou Diallo,21.0,OKC,SF,46.0,3.0,896.0,9.3,0.491,0.193,0.213,5.6,14.7,10.3,5.9,2.0,0.9,13.6,18.4,-0.7,1.1,0.4,0.022,-4.2,0.3,-3.9,-0.4,,diallha01,2019,Hamidou Diallo,1628977.0
280.0,Abdel Nader,26.0,OKC,SF,55.0,6.0,867.0,11.3,0.591,0.487,0.251,1.8,10.6,6.4,6.4,1.3,2.0,12.8,17.0,0.5,0.9,1.3,0.074,-1.2,0.2,-1.0,0.2,,naderab01,2019,Abdel Nader,1627846.0
283.0,Damyean Dotson,25.0,NYK,SG,48.0,0.0,836.0,10.9,0.527,0.562,0.114,1.2,10.6,5.8,10.0,1.3,0.5,6.5,16.5,0.6,0.4,0.9,0.053,-0.9,-0.5,-1.4,0.1,,dotsoda01,2019,Damyean Dotson,1628422.0
286.0,Juancho Hernangómez,24.0,2TM,PF,48.0,14.0,833.0,10.4,0.518,0.522,0.287,5.6,20.5,12.8,6.6,1.1,1.0,10.3,15.7,0.2,0.7,0.9,0.052,-2.2,-1.1,-3.4,-0.3,,hernaju01,2019,,
286.0,Juancho Hernangómez,24.0,DEN,PF,34.0,0.0,422.0,6.9,0.442,0.545,0.227,6.4,18.8,12.6,6.7,0.6,1.1,12.9,14.3,-0.2,0.3,0.1,0.007,-4.0,-1.2,-5.2,-0.3,,hernaju01,2019,,
286.0,Juancho Hernangómez,24.0,MIN,PF,14.0,14.0,411.0,14.1,0.576,0.504,0.336,4.7,22.1,13.1,6.4,1.6,0.8,8.2,17.1,0.5,0.4,0.8,0.098,-0.4,-1.0,-1.5,0.1,,hernaju01,2019,,
289.0,Luguentz Dort,20.0,OKC,SF,36.0,28.0,820.0,7.6,0.506,0.463,0.243,3.3,7.5,5.5,4.6,1.8,0.4,8.4,14.1,0.1,0.8,0.8,0.049,-4.1,0.4,-3.7,-0.4,,dortlu01,2019,Luguentz Dort,1629652.0
294.0,Jordan McRae,28.0,3TM,SG,37.0,4.0,784.0,14.2,0.515,0.344,0.298,2.4,15.4,8.7,17.9,1.3,1.8,9.4,24.4,0.4,0.4,0.7,0.044,0.0,-1.5,-1.5,0.1,,mcraejo01,2019,Jordan McRae,203895.0
294.0,Jordan McRae,28.0,WAS,SG,29.0,4.0,654.0,15.2,0.523,0.334,0.262,2.7,15.1,8.7,19.1,1.4,2.0,9.7,24.9,0.4,0.3,0.7,0.051,0.8,-1.2,-0.4,0.3,,mcraejo01,2019,Jordan McRae,203895.0
294.0,Jordan McRae,28.0,DEN,SG,4.0,0.0,32.0,16.7,0.58,0.667,0.667,3.5,14.0,8.8,15.6,3.1,2.9,0.0,10.5,0.1,0.0,0.1,0.201,1.1,1.4,2.5,0.0,,mcraejo01,2019,Jordan McRae,203895.0
294.0,Jordan McRae,28.0,DET,SG,4.0,0.0,98.0,6.5,0.446,0.372,0.512,0.0,17.6,8.7,10.7,0.0,0.0,8.7,25.7,-0.1,0.0,-0.1,-0.053,-5.6,-4.2,-9.8,-0.2,,mcraejo01,2019,Jordan McRae,203895.0
301.0,Keita Bates-Diop,24.0,2TM,SF,44.0,0.0,744.0,12.4,0.539,0.44,0.321,3.5,15.1,9.1,5.8,1.2,2.7,6.0,15.8,0.6,0.6,1.2,0.078,-1.0,-0.4,-1.4,0.1,,bateske01,2019,Keita Bates-Diop,1628966.0
301.0,Keita Bates-Diop,24.0,MIN,PF,37.0,0.0,646.0,12.5,0.535,0.456,0.316,3.3,15.1,9.0,6.7,1.2,2.6,5.6,15.8,0.6,0.5,1.0,0.077,-0.8,-0.1,-0.9,0.2,,bateske01,2019,Keita Bates-Diop,1628966.0
301.0,Keita Bates-Diop,24.0,DEN,SF,7.0,0.0,98.0,12.1,0.571,0.321,0.357,4.6,14.8,9.7,0.0,1.0,3.8,8.5,15.7,0.1,0.1,0.2,0.084,-2.2,-2.8,-5.0,-0.1,,bateske01,2019,Keita Bates-Diop,1628966.0
309.0,Reggie Bullock,28.0,NYK,SG,29.0,19.0,684.0,9.3,0.502,0.496,0.094,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.2,0.3,0.5,0.036,-2.8,-0.3,-3.0,-0.2,,bullore01,2019,Reggie Bullock,203493.0
316.0,Allen Crabbe,27.0,2TM,SG,37.0,1.0,653.0,6.0,0.47,0.672,0.079,1.8,11.0,6.3,6.8,1.1,0.5,8.5,12.7,-0.2,0.2,-0.1,-0.007,-3.7,-1.5,-5.3,-0.5,,crabbal01,2019,Allen Crabbe,203459.0
316.0,Allen Crabbe,27.0,ATL,SG,28.0,1.0,522.0,7.2,0.482,0.65,0.084,2.0,11.5,6.7,7.3,1.3,0.6,7.5,12.7,-0.1,0.1,0.1,0.009,-3.1,-1.1,-4.1,-0.3,,crabbal01,2019,Allen Crabbe,203459.0
316.0,Allen Crabbe,27.0,MIN,SF,9.0,0.0,131.0,1.1,0.416,0.765,0.059,0.8,9.2,4.8,5.1,0.0,0.0,12.5,12.5,-0.2,0.0,-0.2,-0.068,-6.4,-3.3,-9.7,-0.3,,crabbal01,2019,Allen Crabbe,203459.0
318.0,James Johnson,32.0,2TM,PF,32.0,1.0,619.0,14.8,0.572,0.423,0.223,4.3,16.3,10.3,18.4,1.9,4.6,16.9,19.4,0.3,0.8,1.1,0.089,-1.1,1.2,0.0,0.3,,johnsja01,2019,James Johnson,201949.0
318.0,James Johnson,32.0,MIA,PF,18.0,0.0,281.0,11.1,0.547,0.517,0.161,3.3,16.9,10.4,11.1,1.0,4.6,13.9,17.0,0.0,0.4,0.4,0.065,-2.6,0.8,-1.8,0.0,,johnsja01,2019,James Johnson,201949.0
318.0,James Johnson,32.0,MIN,C,14.0,1.0,338.0,17.9,0.588,0.359,0.266,5.1,15.9,10.3,24.4,2.6,4.7,18.8,21.4,0.3,0.4,0.8,0.109,0.1,1.5,1.6,0.3,,johnsja01,2019,James Johnson,201949.0
323.0,Jordan McLaughlin,23.0,MIN,PG,30.0,2.0,590.0,16.3,0.587,0.427,0.219,1.2,7.8,4.4,31.0,2.7,0.6,13.7,15.8,1.1,0.4,1.6,0.13,0.3,0.0,0.3,0.3,,mclaujo01,2019,Jordan McLaughlin,1629162.0
325.0,Mike Muscala,28.0,OKC,C,47.0,2.0,572.0,12.5,0.569,0.757,0.116,3.2,17.3,10.4,10.1,0.8,1.8,7.9,16.6,0.7,0.6,1.3,0.107,0.1,-0.2,-0.1,0.3,,muscami01,2019,Mike Muscala,203488.0
329.0,Wayne Ellington,32.0,NYK,SG,36.0,1.0,558.0,8.5,0.509,0.822,0.075,0.7,12.0,6.2,11.0,1.1,0.7,9.1,15.0,0.2,0.2,0.4,0.035,-1.9,-1.0,-2.9,-0.1,,ellinwa01,2019,Wayne Ellington,201961.0
330.0,Dennis Smith Jr.,22.0,NYK,PG,34.0,3.0,537.0,7.4,0.399,0.256,0.251,4.1,11.7,7.7,26.4,2.5,1.4,19.8,23.1,-1.4,0.5,-0.9,-0.079,-5.2,-0.9,-6.1,-0.6,,smithde03,2019,Dennis Smith Jr.,1628372.0
331.0,Troy Daniels,28.0,2TM,SG,47.0,0.0,532.0,8.4,0.518,0.71,0.086,2.5,8.2,5.4,4.3,1.0,0.5,5.9,16.3,0.1,0.5,0.6,0.056,-1.7,-1.2,-2.9,-0.1,,danietr01,2019,Troy Daniels,203584.0
331.0,Troy Daniels,28.0,LAL,SG,41.0,0.0,456.0,9.0,0.527,0.709,0.101,2.9,8.1,5.5,4.1,0.8,0.6,5.2,16.1,0.2,0.4,0.7,0.069,-1.2,-1.1,-2.2,0.0,,danietr01,2019,Troy Daniels,203584.0
331.0,Troy Daniels,28.0,DEN,SG,6.0,0.0,76.0,5.3,0.464,0.714,0.0,0.0,8.8,4.4,5.4,2.0,0.0,9.7,17.7,-0.1,0.1,0.0,-0.025,-4.8,-2.4,-7.2,-0.1,,danietr01,2019,Troy Daniels,203584.0
338.0,Jake Layman,25.0,MIN,SF,23.0,2.0,505.0,10.3,0.544,0.402,0.179,3.4,8.7,6.0,4.4,1.6,1.6,11.1,17.7,0.0,0.3,0.3,0.03,-2.8,-0.9,-3.7,-0.2,,laymaja01,2019,Jake Layman,1627774.0
340.0,Naz Reid,20.0,MIN,C,30.0,11.0,495.0,15.3,0.505,0.399,0.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,0.2,0.6,0.8,0.074,-1.6,-0.3,-1.9,0.0,,reidna01,2019,Naz Reid,1629675.0
341.0,Kelan Martin,24.0,MIN,SF,31.0,4.0,495.0,9.2,0.506,0.53,0.171,2.5,18.6,10.2,6.8,0.7,1.5,9.3,17.8,-0.1,0.3,0.2,0.023,-3.3,-1.0,-4.3,-0.3,,martike03,2019,Kelan Martin,1629103.0
350.0,Javonte Green,26.0,BOS,SG,48.0,2.0,468.0,13.1,0.564,0.262,0.333,5.6,15.6,10.6,7.7,2.5,1.6,13.7,15.3,0.4,0.8,1.1,0.113,-2.1,1.4,-0.7,0.2,,greenja02,2019,Javonte Green,1629750.0
361.0,Jacob Evans,22.0,2TM,SG,29.0,1.0,418.0,5.5,0.436,0.291,0.216,2.3,8.6,5.3,10.8,1.3,2.6,14.6,17.5,-0.7,0.2,-0.5,-0.056,-5.8,-1.3,-7.1,-0.5,,evansja02,2019,Jacob Evans,1628980.0
361.0,Jacob Evans,22.0,GSW,SG,27.0,1.0,414.0,5.6,0.439,0.286,0.218,2.3,8.7,5.4,10.9,1.3,2.6,14.6,17.6,-0.6,0.2,-0.5,-0.054,-5.7,-1.2,-7.0,-0.5,,evansja02,2019,Jacob Evans,1628980.0
361.0,Jacob Evans,22.0,MIN,SG,2.0,0.0,4.0,-9.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,-0.263,-10.5,-5.6,-16.1,0.0,,evansja02,2019,Jacob Evans,1628980.0
363.0,PJ Dozier,23.0,DEN,SG,29.0,0.0,412.0,11.6,0.495,0.312,0.185,2.7,12.2,7.5,21.6,1.7,1.3,13.7,20.8,0.0,0.4,0.4,0.044,-2.5,-1.2,-3.8,-0.2,,doziepj01,2019,,
365.0,Robert Williams,22.0,BOS,C,29.0,1.0,388.0,23.1,0.728,0.0,0.386,11.2,24.0,17.7,10.1,2.7,8.4,16.9,13.6,1.1,1.0,2.0,0.253,0.8,4.3,5.1,0.7,,williro04,2019,,
369.0,Noah Vonleh,24.0,2TM,C,36.0,1.0,377.0,15.5,0.622,0.163,0.348,10.1,25.3,17.4,10.7,1.4,1.3,16.5,13.9,0.6,0.4,1.0,0.127,-1.2,0.3,-1.0,0.1,,vonleno01,2019,Noah Vonleh,203943.0
369.0,Noah Vonleh,24.0,MIN,C,29.0,1.0,347.0,15.3,0.605,0.163,0.326,10.0,25.9,17.6,10.8,1.5,1.4,16.2,13.9,0.5,0.4,0.9,0.124,-1.5,0.4,-1.0,0.1,,vonleno01,2019,Noah Vonleh,203943.0
369.0,Noah Vonleh,24.0,DEN,C,7.0,0.0,30.0,17.6,0.838,0.167,0.667,11.2,18.6,14.9,9.5,0.0,0.0,20.5,14.1,0.1,0.0,0.1,0.166,1.3,-1.9,-0.6,0.0,,vonleno01,2019,Noah Vonleh,203943.0
371.0,Romeo Langford,20.0,BOS,SG,32.0,2.0,370.0,5.4,0.434,0.338,0.313,4.4,7.4,5.9,4.5,1.0,2.0,10.8,11.8,-0.2,0.4,0.2,0.025,-4.7,-0.3,-4.9,-0.3,,langfro01,2019,Romeo Langford,1629641.0
377.0,Deonte Burton,26.0,OKC,SF,39.0,0.0,356.0,4.3,0.396,0.424,0.112,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.067,-6.3,-0.5,-6.8,-0.4,,burtode02,2019,Deonte Burton,1629126.0
380.0,Carsen Edwards,21.0,BOS,SG,37.0,0.0,351.0,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2,,edwarca01,2019,Carsen Edwards,1629035.0
392.0,Allonzo Trier,24.0,NYK,SG,24.0,1.0,291.0,14.5,0.62,0.5,0.406,2.1,8.7,5.3,14.8,0.5,1.3,15.0,21.4,0.5,0.1,0.5,0.087,1.0,-1.4,-0.4,0.1,,trieral01,2019,Allonzo Trier,1629019.0
403.0,Jordan Bell,25.0,2TM,C,29.0,0.0,256.0,13.9,0.577,0.179,0.463,12.0,21.8,16.7,8.9,0.5,3.2,20.7,16.4,0.2,0.2,0.4,0.07,-1.4,-1.1,-2.5,0.0,,belljo01,2019,Jordan Bell,1628395.0
403.0,Jordan Bell,25.0,MIN,C,27.0,0.0,235.0,14.1,0.57,0.15,0.483,12.1,23.3,17.5,8.6,0.4,3.5,19.8,15.9,0.2,0.2,0.4,0.072,-1.5,-1.1,-2.6,0.0,,belljo01,2019,Jordan Bell,1628395.0
403.0,Jordan Bell,25.0,MEM,C,2.0,0.0,21.0,12.6,0.635,0.429,0.286,10.2,4.9,7.5,12.9,2.2,0.0,27.6,21.6,0.0,0.0,0.0,0.047,-0.9,-0.8,-1.6,0.0,,belljo01,2019,Jordan Bell,1628395.0
428.0,Jaylen Nowell,20.0,MIN,SG,15.0,0.0,151.0,10.5,0.471,0.491,0.321,2.0,7.3,4.5,17.8,0.9,0.6,4.7,17.3,0.1,0.0,0.2,0.051,-2.9,-0.8,-3.8,-0.1,,nowelja01,2019,Jaylen Nowell,1629669.0
437.0,Vincent Poirier,26.0,BOS,C,22.0,0.0,130.0,12.7,0.525,0.056,0.194,10.8,24.4,17.7,8.5,0.7,6.4,17.0,15.4,0.1,0.2,0.3,0.113,-4.8,1.0,-3.8,-0.1,,poirivi01,2019,Vincent Poirier,1629738.0
440.0,Tremont Waters,22.0,BOS,PG,11.0,1.0,119.0,4.3,0.381,0.49,0.163,0.0,10.7,5.4,18.3,4.1,1.6,22.2,24.2,-0.5,0.2,-0.3,-0.103,-8.5,1.0,-7.5,-0.2,,watertr01,2019,Tremont Waters,1629682.0
443.0,Kadeem Allen,27.0,NYK,PG,10.0,0.0,117.0,14.0,0.512,0.364,0.25,1.8,6.6,4.1,27.0,2.1,1.6,14.1,20.6,0.1,0.1,0.1,0.053,-0.3,-0.7,-0.9,0.0,,allenka01,2019,Kadeem Allen,1628443.0
453.0,Bol Bol,20.0,DEN,PF,7.0,0.0,87.0,14.4,0.617,0.321,0.357,6.4,18.0,12.2,9.8,1.1,6.4,23.6,21.2,0.0,0.1,0.1,0.063,-2.3,-0.7,-3.0,0.0,,bolbo01,2019,Bol Bol,1629626.0
455.0,Andre Roberson,28.0,OKC,SF,7.0,0.0,87.0,5.4,0.335,0.483,0.069,9.2,24.7,17.1,6.3,0.6,3.0,6.3,16.1,-0.1,0.1,0.0,-0.017,-5.2,-0.2,-5.4,-0.1,,roberan03,2019,Andre Roberson,203460.0
459.0,Devon Hall,24.0,OKC,PG,11.0,0.0,81.0,3.1,0.298,0.567,0.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-6.0,-0.7,-6.7,-0.1,,hallde01,2019,Devon Hall,1628985.0
469.0,Tyler Cook,22.0,2TM,PF,13.0,0.0,54.0,19.4,0.741,0.0,0.667,12.3,16.6,14.4,2.9,2.7,0.0,16.2,14.7,0.2,0.0,0.2,0.182,0.3,-0.5,-0.2,0.0,,cookty01,2019,Tyler Cook,1629076.0
469.0,Tyler Cook,22.0,CLE,PF,11.0,0.0,35.0,23.9,0.752,0.0,0.6,12.6,19.2,15.9,4.5,1.4,0.0,7.3,16.7,0.2,0.0,0.2,0.244,2.9,-0.6,2.3,0.0,,cookty01,2019,Tyler Cook,1629076.0
469.0,Tyler Cook,22.0,DEN,SF,2.0,0.0,19.0,11.3,0.694,0.0,1.0,11.8,11.8,11.8,0.0,5.2,0.0,41.0,11.2,0.0,0.0,0.0,0.069,-4.4,-0.4,-4.8,0.0,,cookty01,2019,Tyler Cook,1629076.0
471.0,Ignas Brazdeikis,21.0,NYK,SF,9.0,0.0,53.0,3.2,0.351,0.409,0.227,3.9,6.2,5.0,10.6,0.0,1.8,7.6,21.0,-0.1,0.0,-0.1,-0.108,-5.1,-3.9,-9.0,-0.1,,brazdig01,2019,Ignas Brazdeikis,1629649.0
474.0,Kevin Hervey,23.0,OKC,PF,10.0,0.0,52.0,5.0,0.315,0.741,0.0,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,-0.2,0.1,-0.1,-0.085,-4.0,-1.1,-5.1,0.0,,herveke01,2019,Kevin Hervey,1628987.0
483.0,Jarred Vanderbilt,20.0,2TM,PF,11.0,0.0,46.0,7.6,0.676,0.125,0.25,7.3,14.5,10.9,5.9,3.2,2.0,44.1,14.9,-0.1,0.1,0.0,-0.026,-6.8,0.5,-6.3,-0.1,,vandeja01,2019,Jarred Vanderbilt,1629020.0
483.0,Jarred Vanderbilt,20.0,DEN,PF,9.0,0.0,41.0,7.2,0.714,0.0,0.0,8.2,13.6,10.9,6.6,3.6,2.3,50.0,14.8,-0.1,0.1,0.0,-0.042,-7.3,0.9,-6.4,0.0,,vandeja01,2019,Jarred Vanderbilt,1629020.0
483.0,Jarred Vanderbilt,20.0,MIN,PF,2.0,0.0,5.0,11.1,0.532,1.0,2.0,0.0,21.9,10.6,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.104,-2.8,-2.8,-5.6,0.0,,vandeja01,2019,Jarred Vanderbilt,1629020.0
485.0,Vlatko Čančar,22.0,DEN,PF,14.0,0.0,45.0,11.4,0.507,0.4,0.267,12.5,12.4,12.4,9.1,1.1,2.1,15.2,19.1,0.0,0.0,0.1,0.062,-3.6,-1.2,-4.8,0.0,,cancavl01,2019,,
494.0,Tacko Fall,24.0,BOS,C,7.0,0.0,33.0,28.4,0.751,0.0,0.214,3.3,44.9,24.3,5.8,1.5,11.2,16.4,23.7,0.1,0.1,0.2,0.223,0.4,6.0,6.5,0.1,,fallta01,2019,Tacko Fall,1629605.0
506.0,Justin Patton,22.0,OKC,C,5.0,0.0,24.0,4.7,0.45,0.4,0.0,4.7,17.9,11.5,12.6,0.0,0.0,16.7,22.0,-0.1,0.0,0.0,-0.063,-6.8,-3.3,-10.1,0.0,,pattoju01,2019,Justin Patton,1628383.0
520.0,Isaiah Roby,21.0,OKC,PF,3.0,0.0,11.0,-7.7,0.0,0.0,0.0,0.0,19.5,10.0,0.0,0.0,0.0,50.0,8.0,-0.1,0.0,0.0,-0.188,-12.0,-3.4,-15.4,0.0,,robyis01,2019,Isaiah Roby,1629676.0
